# cuerpo, x, y, z, vx, vy, vz, t, masa
2.000000000000000000e+00,4.929534270612360840e+11,-4.871860090030744019e+11,0.000000000000000000e+00,9.491551048385565082e+03,1.046610458129695689e+04,0.000000000000000000e+00,7.260000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.194193995570033073e+09,-9.216883595382951736e+09,0.000000000000000000e+00,-8.912860927393444044e+00,-2.256278712032969125e+01,0.000000000000000000e+00,7.270000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.028933433755456848e+11,-1.132685138372048950e+11,0.000000000000000000e+00,2.163037997161841849e+04,2.002553421682333646e+04,0.000000000000000000e+00,7.270000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.030860591542083740e+11,-4.757699260783807373e+11,0.000000000000000000e+00,9.271021382388782513e+03,1.067471788415314586e+04,0.000000000000000000e+00,7.270000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.203696507725694895e+09,-9.241363515113798141e+09,0.000000000000000000e+00,-8.682438776112784140e+00,-2.276975553749367620e+01,0.000000000000000000e+00,7.280000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.235781120289924927e+11,-8.932511519609820557e+10,0.000000000000000000e+00,1.652320081659365314e+04,2.413478098280043923e+04,0.000000000000000000e+00,7.280000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.129778693077814331e+11,-4.641310416200622559e+11,0.000000000000000000e+00,9.045584433395748420e+03,1.087866282871921794e+04,0.000000000000000000e+00,7.280000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.212946516903234720e+09,-9.266062578905727386e+09,0.000000000000000000e+00,-8.445383789816979458e+00,-2.296851156262701821e+01,0.000000000000000000e+00,7.290000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.383581414537192383e+11,-6.158657140715144348e+10,0.000000000000000000e+00,1.073567753871225977e+04,2.703284572217596360e+04,0.000000000000000000e+00,7.290000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.226236109921223145e+11,-4.522744669240556030e+11,0.000000000000000000e+00,8.815339962138197734e+03,1.107781067966434057e+04,0.000000000000000000e+00,7.290000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.221937321930541515e+09,-9.290971713143049240e+09,0.000000000000000000e+00,-8.202554943616918948e+00,-2.315869693685011299e+01,0.000000000000000000e+00,7.300000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.466350116521690369e+11,-3.140718444619571686e+10,0.000000000000000000e+00,4.520955466393406823e+03,2.864078496495201398e+04,0.000000000000000000e+00,7.300000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.320181475371401978e+11,-4.402054511956343384e+11,0.000000000000000000e+00,8.580391658085940435e+03,1.127203481656862823e+04,0.000000000000000000e+00,7.300000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.230663148728583097e+09,-9.316081522190639496e+09,0.000000000000000000e+00,-7.954809747278342336e+00,-2.334007113305348113e+01,0.000000000000000000e+00,7.310000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.480828317763587036e+11,-2.052929614195750356e+08,0.000000000000000000e+00,-1.869545423397919194e+03,2.891812990841646388e+04,0.000000000000000000e+00,7.310000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.411564563530096436e+11,-4.279293791851835327e+11,0.000000000000000000e+00,8.340847097261688759e+03,1.146121088254275128e+04,0.000000000000000000e+00,7.310000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.239119148783216000e+09,-9.341382408020856857e+09,0.000000000000000000e+00,-7.703005291361257889e+00,-2.351249897503015163e+01,0.000000000000000000e+00,7.320000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.426464062962366638e+11,3.057575513733415604e+10,0.000000000000000000e+00,-8.185761505120763104e+03,2.785872699100569662e+04,0.000000000000000000e+00,7.320000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.500336331037712402e+11,-4.154517686646906128e+11,0.000000000000000000e+00,8.096817697264527851e+03,1.164521693025142667e+04,0.000000000000000000e+00,7.320000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.247301400956433058e+09,-9.366864681772195816e+09,0.000000000000000000e+00,-7.448002630249321854e+00,-2.367594822519374276e+01,0.000000000000000000e+00,7.330000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.305405336067951202e+11,5.950390527405778503e+10,0.000000000000000000e+00,-1.417750872387000345e+04,2.548990060420985901e+04,0.000000000000000000e+00,7.330000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.586448958300200195e+11,-4.027782677484336548e+11,0.000000000000000000e+00,7.848418667616151652e+03,1.182393356438892624e+04,0.000000000000000000e+00,7.330000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.255206917793949842e+09,-9.392518678204778671e+09,0.000000000000000000e+00,-7.190669969411717766e+00,-2.383049735378823542e+01,0.000000000000000000e+00,7.340000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,1.122508188586200104e+11,8.519562761922122192e+10,0.000000000000000000e+00,-1.959340709593720021e+04,2.187500762359934379e+04,0.000000000000000000e+00,7.340000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.669855890146468506e+11,-3.899146520614888306e+11,0.000000000000000000e+00,7.595768953718523335e+03,1.199724408118127940e+04,0.000000000000000000e+00,7.340000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.262833652575796604e+09,-9.418334883736305237e+09,0.000000000000000000e+00,-6.931880043257019786e+00,-2.397635273043487203e+01,0.000000000000000000e+00,7.350000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,8.853474769934062195e+10,1.063576356178610382e+11,0.000000000000000000e+00,-2.418174318096447678e+04,1.711912941002110529e+04,0.000000000000000000e+00,7.350000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.750511875842265625e+11,-3.768668217587363892e+11,0.000000000000000000e+00,7.338991173653166697e+03,1.216503460586933761e+04,0.000000000000000000e+00,7.350000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.270180498215682983e+09,-9.444304087257682800e+09,0.000000000000000000e+00,-6.672496758848089904e+00,-2.411387314652555247e+01,0.000000000000000000e+00,7.360000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,6.042005502675257874e+10,1.218361537677494659e+11,0.000000000000000000e+00,-2.769491118291749808e+04,1.137720263280562904e+04,0.000000000000000000e+00,7.360000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.828373008382764893e+11,-3.636407983961908569e+11,0.000000000000000000e+00,7.078211547815108133e+03,1.232719422873988515e+04,0.000000000000000000e+00,7.360000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.277247263668341637e+09,-9.470417559619026184e+09,0.000000000000000000e+00,-6.413346018387810155e+00,-2.424359746838217688e+01,0.000000000000000000e+00,7.370000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,2.919560854065291595e+10,1.306756919618420715e+11,0.000000000000000000e+00,-2.989912700621283147e+04,4.863187071222078885e+03,0.000000000000000000e+00,7.370000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.903396762987886963e+11,-3.502427216561565552e+11,0.000000000000000000e+00,6.813559821687504154e+03,1.248361513976080460e+04,0.000000000000000000e+00,7.370000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.284034608277040005e+09,-9.496667261563030243e+09,0.000000000000000000e+00,-6.155166360158981220e+00,-2.436626813162242300e+01,0.000000000000000000e+00,7.380000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-3.611713376590187073e+09,1.321872440012128906e+11,0.000000000000000000e+00,-3.059086598080602198e+04,-2.142161420404119781e+03,0.000000000000000000e+00,7.380000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,5.975542034728256836e+11,-3.366788459278435669e+11,0.000000000000000000e+00,6.545169182079951497e+03,1.263419276154538784e+04,0.000000000000000000e+00,7.380000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.290543911004951954e+09,-9.523046070014001846e+09,0.000000000000000000e+00,-5.898537756784478781e+00,-2.448283943794508488e+01,0.000000000000000000e+00,7.390000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-3.628182864575334167e+10,1.260225362006314545e+11,0.000000000000000000e+00,-2.962057304174065939e+04,-9.288593555301578817e+03,0.000000000000000000e+00,7.390000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.044769175212401123e+11,-3.229555367454605103e+11,0.000000000000000000e+00,6.273176167067826100e+03,1.277882588023783137e+04,0.000000000000000000e+00,7.390000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.296777052497587681e+09,-9.549547998880193710e+09,0.000000000000000000e+00,-5.643792689693060360e+00,-2.459445650039583953e+01,0.000000000000000000e+00,7.400000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-6.697528143509887695e+10,1.122463687205384216e+11,0.000000000000000000e+00,-2.692226509200988949e+04,-1.616346129292950718e+04,0.000000000000000000e+00,7.400000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.111040028268110352e+11,-3.090792670862617188e+11,0.000000000000000000e+00,5.997720569786378292e+03,1.291741677389566757e+04,0.000000000000000000e+00,7.400000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.302736097021338224e+09,-9.576168374846355438e+09,0.000000000000000000e+00,-5.390922744654397469e+00,-2.470239075297138243e+01,0.000000000000000000e+00,7.410000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-9.384039189727485657e+10,9.139386939856968689e+10,0.000000000000000000e+00,-2.254460246046290194e+04,-2.231329235655783486e+04,0.000000000000000000e+00,7.410000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.174317964552177734e+11,-2.950566135314698486e+11,0.000000000000000000e+00,5.718945336185818633e+03,1.304987133797572642e+04,0.000000000000000000e+00,7.410000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.308422881343037128e+09,-9.602903916214380264e+09,0.000000000000000000e+00,-5.139504495320248445e+00,-2.480792445264803447e+01,0.000000000000000000e+00,7.420000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.151513418721583557e+11,6.449535167144792938e+10,0.000000000000000000e+00,-1.667550248399811244e+04,-2.728235456546187925e+04,0.000000000000000000e+00,7.420000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.234567915023865967e+11,-2.808942522933873291e+11,0.000000000000000000e+00,5.436996456843757187e+03,1.317609920756898646e+04,0.000000000000000000e+00,7.420000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.313838547581529140e+09,-9.629752661922163010e+09,0.000000000000000000e+00,-4.888675218206668838e+00,-2.491219141771812318e+01,0.000000000000000000e+00,7.430000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.294648236881794739e+11,3.305117696149064255e+10,0.000000000000000000e+00,-9.650119306784363289e+03,-3.066577637011360639e+04,0.000000000000000000e+00,7.430000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.291756403218449707e+11,-2.665989551123943176e+11,0.000000000000000000e+00,5.152022852954526570e+03,1.329601387606090429e+04,0.000000000000000000e+00,7.430000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.318983089143905163e+09,-9.656713716446914673e+09,0.000000000000000000e+00,-4.637184954942523696e+00,-2.501600156060773728e+01,0.000000000000000000e+00,7.440000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.357721986576472931e+11,-1.054766133115694523e+09,0.000000000000000000e+00,-1.933371069942281792e+03,-3.216802178417758478e+04,0.000000000000000000e+00,7.440000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.345851576258803711e+11,-2.521775850278526001e+11,0.000000000000000000e+00,4.864176256662769447e+03,1.340953280991069551e+04,0.000000000000000000e+00,7.440000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.323854998582543135e+09,-9.683786815895826340e+09,0.000000000000000000e+00,-4.383532418913768325e+00,-2.511969339755784247e+01,0.000000000000000000e+00,7.450000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.336175655723348999e+11,-3.570114493224741364e+10,0.000000000000000000e+00,5.925453531453543292e+03,-3.165199189686731552e+04,0.000000000000000000e+00,7.450000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.396823234545217285e+11,-2.376370920272738342e+11,0.000000000000000000e+00,4.573611085969010674e+03,1.351657755924777302e+04,0.000000000000000000e+00,7.450000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.328451098910024881e+09,-9.710971770705305099e+09,0.000000000000000000e+00,-4.126162875886048020e+00,-2.522305976270181915e+01,0.000000000000000000e+00,7.460000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.231546061767822266e+11,-6.871631272908896637e+10,0.000000000000000000e+00,1.335869094629050960e+04,-2.916369969239507191e+04,0.000000000000000000e+00,7.460000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.444642860066118164e+11,-2.229845085784288330e+11,0.000000000000000000e+00,4.280484314492265185e+03,1.361707386398137896e+04,0.000000000000000000e+00,7.460000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.332766601438151360e+09,-9.738267880202543259e+09,0.000000000000000000e+00,-3.863680622398615760e+00,-2.532537189932514821e+01,0.000000000000000000e+00,7.470000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-1.051279189885177307e+11,-9.807472770118655396e+10,0.000000000000000000e+00,1.985110100029522073e+04,-2.492416636921582540e+04,0.000000000000000000e+00,7.470000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.489283643276143799e+11,-2.082269450494125977e+11,0.000000000000000000e+00,3.984955336413737314e+03,1.371095175512001879e+04,0.000000000000000000e+00,7.470000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.336795376412793875e+09,-9.765673424026506424e+09,0.000000000000000000e+00,-3.595022242852909056e+00,-2.542549382083983645e+01,0.000000000000000000e+00,7.480000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-8.078347731230517578e+10,-1.220676972816723328e+11,0.000000000000000000e+00,2.499754856707429281e+04,-1.929127771828493860e+04,0.000000000000000000e+00,7.480000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.530720508491065674e+11,-1.933715850219904175e+11,0.000000000000000000e+00,3.687185826940125480e+03,1.379814565100809705e+04,0.000000000000000000e+00,7.480000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.340530371794427872e+09,-9.793185309856887817e+09,0.000000000000000000e+00,-3.319553590194183723e+00,-2.552204986216331761e+01,0.000000000000000000e+00,7.490000000000000000e+02,1.989099999999999888e+30
1.000000000000000000e+00,-5.172978768565013885e+10,-1.394220290487517700e+11,0.000000000000000000e+00,2.853525550374679005e+04,-1.270397403257720725e+04,0.000000000000000000e+00,7.490000000000000000e+02,5.972000000000000327e+24
2.000000000000000000e+00,6.568930137753138428e+11,-1.784256805038685303e+11,0.000000000000000000e+00,3.387339598624483642e+03,1.387859444821320903e+04,0.000000000000000000e+00,7.490000000000000000e+02,1.897999999999999950e+27
0.000000000000000000e+00,-1.343964090990168095e+09,-9.820798909313596725e+09,0.000000000000000000e+00,-3.037082925597767158e+00,-2.561359800876314097e+01,0.000000000000000000e+00,7.500000000000000000e+02,1.989099999999999888e+30
